transaction_id,customer_id,transaction_date,transaction_type,amount,channel,merchant_category
T000460_016,C000460,2026-08-14,Debit,73.31,Internet Banking,Bills
T000460_017,C000460,2026-07-06,Debit,74.58,Mobile App,Shopping
T000460_018,C000460,2026-07-20,Debit,50.34,ATM,Shopping
T000460_019,C000460,2026-08-19,Debit,46.94,Mobile App,Investment
T000460_020,C000460,2026-07-29,Debit,52.54,ATM,Other
T000460_021,C000460,2026-08-14,Debit,77.77,Mobile App,Investment
T000460_022,C000460,2026-08-17,Debit,40.0,Mobile App,Shopping
T000460_023,C000460,2026-07-27,Debit,76.77,Mobile App,Investment
T000460_024,C000460,2026-08-18,Debit,47.79,Internet Banking,Other
T000460_025,C000460,2026-05-20,Debit,83.0,Internet Banking,Food
T000460_026,C000460,2026-08-16,Debit,57.78,Mobile App,Investment
T000460_027,C000460,2026-05-20,Debit,65.76,Mobile App,Cash
T000460_028,C000460,2026-07-19,Debit,51.28,Internet Banking,Food
T000460_029,C000460,2026-07-31,Debit,55.19,Mobile App,Other
T000460_030,C000460,2026-04-19,Debit,67.56,Internet Banking,Other
T000460_031,C000460,2026-08-09,Debit,58.3,Mobile App,Shopping
T000460_032,C000460,2026-05-21,Debit,99.68,Internet Banking,Food
T000460_033,C000460,2026-07-30,Debit,90.85,Internet Banking,Transfer
T000460_034,C000460,2026-05-03,Debit,56.9,Internet Banking,Shopping
T000460_035,C000460,2026-08-17,Debit,58.85,Internet Banking,Cash
T000460_036,C000460,2026-06-04,Debit,50.65,Internet Banking,Travel
T000460_037,C000460,2026-08-15,Debit,43.4,ATM,Transfer
T000460_038,C000460,2026-07-29,Debit,58.56,Mobile App,Cash
T000460_039,C000460,2026-08-03,Debit,40.0,Mobile App,Other
T000460_040,C000460,2026-07-08,Debit,40.0,Internet Banking,Other
T000460_041,C000460,2026-07-01,Debit,82.85,POS,Food
T000460_042,C000460,2026-08-18,Debit,75.44,Internet Banking,Shopping
T000460_043,C000460,2026-08-06,Debit,160.46,Mobile App,Investment
T000460_044,C000460,2026-07-26,Debit,117.16,Mobile App,Investment
T000460_045,C000460,2026-07-23,Debit,42.93,Internet Banking,Investment
T000460_046,C000460,2026-07-10,Credit,183.13,ATM,Travel
T000460_047,C000460,2026-07-20,Debit,54.38,ATM,Transfer
T000460_048,C000460,2026-08-10,Debit,45.56,Mobile App,Investment
T000460_049,C000460,2026-05-22,Debit,59.3,Mobile App,Cash
T000460_050,C000460,2026-08-08,Debit,41.94,ATM,Shopping
T000460_051,C000460,2026-07-23,Debit,82.6,Internet Banking,Investment
T000460_052,C000460,2026-08-06,Debit,52.36,Branch,Bills
T000460_053,C000460,2026-08-07,Debit,99.78,POS,Transfer
T000460_054,C000460,2026-06-23,Debit,67.52,Mobile App,Shopping
T000460_055,C000460,2026-07-18,Debit,53.16,Mobile App,Travel
T000461_001,C000461,2026-04-15,Credit,171.0,ATM,Bills
T000461_002,C000461,2025-12-21,Debit,139.21,ATM,Food
T000461_003,C000461,2026-03-22,Debit,250.61,Branch,Transfer
T000461_004,C000461,2026-03-14,Debit,257.54,Branch,Shopping
T000461_005,C000461,2026-03-29,Debit,295.89,Internet Banking,Food
T000461_006,C000461,2026-03-27,Debit,306.26,Mobile App,Travel
T000461_007,C000461,2025-12-16,Debit,437.56,Branch,Other
T000461_008,C000461,2026-02-28,Debit,233.26,Branch,Transfer
T000462_001,C000462,2026-08-20,Credit,49.28,Branch,Shopping
T000462_002,C000462,2026-08-06,Debit,61.6,Mobile App,Bills
T000462_003,C000462,2026-08-09,Debit,68.1,Internet Banking,Cash
T000462_004,C000462,2026-08-09,Credit,60.32,Internet Banking,Travel
T000462_005,C000462,2026-07-28,Credit,53.68,Branch,Shopping
T000462_006,C000462,2026-08-19,Debit,40.0,ATM,Shopping
T000462_007,C000462,2026-08-15,Debit,64.78,Internet Banking,Bills
T000462_008,C000462,2026-07-26,Debit,47.53,Mobile App,Transfer
T000462_009,C000462,2026-07-04,Debit,40.0,Internet Banking,Food
T000462_010,C000462,2026-08-01,Debit,40.0,Mobile App,Investment
T000462_011,C000462,2026-08-14,Debit,41.68,Mobile App,Cash
T000462_012,C000462,2026-08-08,Debit,121.54,Branch,Food
T000462_013,C000462,2026-08-02,Debit,63.51,ATM,Cash
T000462_014,C000462,2026-08-19,Debit,44.11,Mobile App,Food
T000462_015,C000462,2026-08-11,Credit,45.01,POS,Other
T000462_016,C000462,2026-06-20,Debit,50.32,Branch,Shopping
T000462_017,C000462,2026-08-11,Debit,68.78,Mobile App,Cash
T000462_018,C000462,2026-07-27,Debit,119.77,Mobile App,Other
T000462_019,C000462,2026-08-18,Debit,56.78,ATM,Investment
T000462_020,C000462,2026-07-17,Debit,40.0,Internet Banking,Food
T000462_021,C000462,2026-06-06,Debit,140.04,Branch,Travel
T000462_022,C000462,2026-07-22,Debit,114.17,ATM,Shopping
T000462_023,C000462,2026-07-06,Debit,52.31,Mobile App,Other
T000462_024,C000462,2026-08-20,Credit,115.19,ATM,Transfer
T000462_025,C000462,2026-07-29,Debit,40.0,ATM,Shopping
T000462_026,C000462,2026-08-18,Credit,179.27,Branch,Investment
T000462_027,C000462,2026-06-13,Debit,46.38,Mobile App,Transfer
T000462_028,C000462,2026-07-30,Debit,48.25,Branch,Investment
T000462_029,C000462,2026-07-25,Debit,67.54,Mobile App,Shopping
T000462_030,C000462,2026-05-23,Debit,105.3,Branch,Other
T000462_031,C000462,2026-06-19,Credit,49.59,POS,Shopping
T000462_032,C000462,2026-08-11,Debit,65.89,Mobile App,Shopping
T000462_033,C000462,2026-08-16,Debit,126.62,Mobile App,Cash
T000462_034,C000462,2026-08-06,Debit,45.08,Internet Banking,Transfer
T000462_035,C000462,2026-07-19,Debit,41.86,Mobile App,Travel
T000462_036,C000462,2026-08-16,Debit,51.06,Internet Banking,Bills
T000462_037,C000462,2026-08-14,Debit,110.2,ATM,Cash
T000462_038,C000462,2026-08-17,Credit,75.73,Internet Banking,Travel
T000462_039,C000462,2026-07-08,Credit,45.26,Internet Banking,Cash
T000462_040,C000462,2026-07-27,Credit,52.59,POS,Food
T000462_041,C000462,2026-08-16,Credit,40.0,Mobile App,Other
T000462_042,C000462,2026-07-13,Credit,43.68,ATM,Bills
T000462_043,C000462,2026-08-07,Debit,40.0,Branch,Bills
T000463_001,C000463,2026-08-07,Debit,70.87,ATM,Investment
T000463_002,C000463,2026-07-20,Debit,210.81,Internet Banking,Food
T000463_003,C000463,2026-08-07,Debit,144.9,Mobile App,Other
T000463_004,C000463,2026-08-01,Debit,40.0,POS,Bills
T000463_005,C000463,2026-07-19,Debit,111.03,Branch,Shopping
T000463_006,C000463,2026-08-07,Debit,115.16,Internet Banking,Bills
T000463_007,C000463,2026-07-05,Debit,164.64,Branch,Travel
T000463_008,C000463,2026-07-30,Debit,139.13,ATM,Travel
T000463_009,C000463,2026-08-15,Debit,56.98,Branch,Cash
T000463_010,C000463,2026-08-08,Debit,68.07,Mobile App,Bills
T000463_011,C000463,2026-07-02,Debit,168.75,POS,Travel
T000463_012,C000463,2026-07-28,Debit,116.18,Mobile App,Food
T000463_013,C000463,2026-07-11,Debit,128.91,Mobile App,Transfer
T000463_014,C000463,2026-08-04,Debit,97.76,POS,Bills
T000463_015,C000463,2026-07-27,Credit,144.01,Internet Banking,Bills
T000463_016,C000463,2026-07-24,Debit,94.71,Branch,Other
T000463_017,C000463,2026-08-11,Debit,158.77,ATM,Food
T000463_018,C000463,2026-07-04,Debit,88.46,Mobile App,Travel
T000463_019,C000463,2026-07-05,Credit,95.76,Internet Banking,Transfer
T000463_020,C000463,2026-08-03,Debit,87.95,Mobile App,Transfer
T000463_021,C000463,2026-06-25,Credit,78.53,ATM,Other
T000463_022,C000463,2026-04-07,Debit,93.51,Internet Banking,Cash
T000463_023,C000463,2026-07-25,Debit,197.3,Mobile App,Investment
T000463_024,C000463,2026-07-24,Debit,173.62,Internet Banking,Food
T000463_025,C000463,2026-08-06,Debit,149.63,Mobile App,Other
T000463_026,C000463,2026-07-21,Debit,135.45,POS,Cash
T000463_027,C000463,2026-08-07,Debit,94.76,Mobile App,Bills
T000463_028,C000463,2026-07-29,Debit,83.87,Mobile App,Other
T000463_029,C000463,2026-08-07,Debit,72.92,Internet Banking,Bills
T000463_030,C000463,2026-05-09,Debit,134.43,Mobile App,Bills
T000463_031,C000463,2026-05-26,Debit,189.05,Mobile App,Food
T000463_032,C000463,2026-08-11,Debit,182.52,Internet Banking,Investment
T000463_033,C000463,2026-07-30,Debit,111.09,Mobile App,Food
T000463_034,C000463,2026-08-07,Debit,84.02,Mobile App,Transfer
T000463_035,C000463,2026-06-30,Credit,164.26,Branch,Travel
T000463_036,C000463,2026-08-09,Debit,90.8,Internet Banking,Food
T000463_037,C000463,2026-08-14,Credit,130.48,Branch,Transfer
T000463_038,C000463,2026-07-29,Debit,96.83,Mobile App,Cash
T000463_039,C000463,2026-07-13,Debit,93.7,ATM,Cash
T000463_040,C000463,2026-06-07,Debit,167.64,Internet Banking,Other
T000463_041,C000463,2026-06-13,Debit,121.36,ATM,Other
T000463_042,C000463,2026-08-10,Debit,119.63,Mobile App,Bills
T000463_043,C000463,2026-08-01,Credit,94.84,Mobile App,Transfer
T000463_044,C000463,2026-07-29,Credit,52.07,Mobile App,Shopping
T000463_045,C000463,2026-08-02,Debit,244.25,Mobile App,Shopping
T000463_046,C000463,2026-07-30,Debit,137.66,Mobile App,Shopping
T000463_047,C000463,2026-07-15,Debit,79.66,Mobile App,Investment
T000464_001,C000464,2026-08-25,Debit,40.0,Mobile App,Food
T000464_002,C000464,2026-08-14,Debit,40.0,Mobile App,Travel
T000464_003,C000464,2026-08-19,Debit,40.0,ATM,Other
T000464_004,C000464,2026-07-20,Debit,83.23,Internet Banking,Shopping
T000464_005,C000464,2026-08-23,Debit,40.0,Internet Banking,Shopping
T000464_006,C000464,2026-07-31,Credit,40.0,POS,Food
T000464_007,C000464,2026-08-17,Debit,56.29,Branch,Shopping
T000464_008,C000464,2026-06-10,Credit,69.08,Mobile App,Cash
T000464_009,C000464,2026-08-23,Credit,54.82,Internet Banking,Travel
T000464_010,C000464,2026-07-14,Credit,50.5,Mobile App,Bills
T000464_011,C000464,2026-07-04,Debit,51.47,Mobile App,Other
T000464_012,C000464,2026-08-21,Debit,76.56,Branch,Food
T000464_013,C000464,2026-07-01,Debit,60.12,Mobile App,Investment
T000464_014,C000464,2026-08-21,Credit,63.12,Mobile App,Bills
T000464_015,C000464,2026-08-02,Debit,40.0,ATM,Food
T000464_016,C000464,2026-08-16,Debit,74.16,ATM,Investment
T000464_017,C000464,2026-07-29,Debit,40.0,Internet Banking,Other
T000464_018,C000464,2026-08-08,Debit,45.84,Internet Banking,Other
T000464_019,C000464,2026-07-26,Debit,89.44,Mobile App,Travel
T000464_020,C000464,2026-08-22,Debit,40.0,Internet Banking,Transfer
T000464_021,C000464,2026-07-01,Credit,58.63,ATM,Shopping
T000464_022,C000464,2026-08-13,Credit,40.0,Internet Banking,Shopping
T000464_023,C000464,2026-08-27,Debit,40.0,Internet Banking,Transfer
T000464_024,C000464,2026-06-27,Debit,40.0,Mobile App,Cash
T000464_025,C000464,2026-08-01,Debit,65.82,Internet Banking,Cash
T000464_026,C000464,2026-08-01,Credit,40.0,Internet Banking,Food
T000464_027,C000464,2026-08-14,Debit,40.0,Internet Banking,Travel
T000464_028,C000464,2026-08-23,Debit,40.0,Internet Banking,Food
T000464_029,C000464,2026-08-07,Debit,40.0,ATM,Cash
T000464_030,C000464,2026-08-01,Debit,49.62,Mobile App,Travel
T000464_031,C000464,2026-07-20,Debit,46.12,Internet Banking,Cash
T000464_032,C000464,2026-08-20,Debit,44.41,Mobile App,Other
T000464_033,C000464,2026-07-24,Credit,40.0,Internet Banking,Other
T000464_034,C000464,2026-08-27,Debit,40.0,Internet Banking,Transfer
T000465_001,C000465,2026-07-07,Credit,40.0,ATM,Cash
T000465_002,C000465,2026-07-14,Debit,92.18,Branch,Investment
T000465_003,C000465,2026-08-03,Debit,126.33,Mobile App,Investment
T000465_004,C000465,2026-07-13,Debit,40.91,Mobile App,Bills
T000465_005,C000465,2026-08-15,Credit,109.83,Mobile App,Transfer
T000465_006,C000465,2026-08-25,Debit,56.83,Mobile App,Other
T000465_007,C000465,2026-08-16,Debit,47.6,Mobile App,Travel
T000465_008,C000465,2026-06-30,Debit,67.45,POS,Cash
T000465_009,C000465,2026-08-03,Credit,58.44,Mobile App,Other
T000465_010,C000465,2026-08-05,Debit,105.51,Mobile App,Bills
T000465_011,C000465,2026-08-19,Debit,56.1,POS,Shopping
T000465_012,C000465,2026-08-15,Debit,53.33,Branch,Travel
T000465_013,C000465,2026-08-10,Debit,69.46,Mobile App,Other
T000465_014,C000465,2026-08-22,Debit,55.68,Mobile App,Food
T000465_015,C000465,2026-08-01,Debit,119.09,Mobile App,Travel
T000465_016,C000465,2026-08-21,Debit,53.08,Internet Banking,Food
T000465_017,C000465,2026-08-21,Debit,121.28,Mobile App,Travel
T000465_018,C000465,2026-08-17,Debit,40.0,Branch,Food
T000465_019,C000465,2026-08-26,Debit,60.53,ATM,Other
T000465_020,C000465,2026-08-17,Debit,40.44,Internet Banking,Investment
T000465_021,C000465,2026-08-25,Credit,45.54,Internet Banking,Food
T000465_022,C000465,2026-08-04,Debit,51.09,Branch,Transfer
T000465_023,C000465,2026-08-05,Credit,65.65,Mobile App,Investment
T000465_024,C000465,2026-08-01,Debit,89.69,Internet Banking,Food
T000465_025,C000465,2026-08-24,Debit,47.78,ATM,Investment
T000465_026,C000465,2026-08-25,Debit,143.56,Internet Banking,Travel
T000465_027,C000465,2026-08-16,Debit,81.59,Internet Banking,Transfer
T000465_028,C000465,2026-07-26,Debit,47.29,Mobile App,Food
T000465_029,C000465,2026-07-25,Debit,194.56,Mobile App,Cash
T000465_030,C000465,2026-07-10,Debit,42.15,Mobile App,Other
T000465_031,C000465,2026-07-03,Debit,78.02,Branch,Transfer
T000465_032,C000465,2026-08-24,Debit,40.0,Mobile App,Food
T000465_033,C000465,2026-08-10,Credit,42.09,POS,Shopping
T000465_034,C000465,2026-08-20,Debit,47.83,Mobile App,Bills
T000465_035,C000465,2026-08-06,Debit,101.93,Internet Banking,Travel
T000465_036,C000465,2026-08-19,Credit,48.05,Mobile App,Cash
T000465_037,C000465,2026-08-01,Debit,40.0,Branch,Investment
T000465_038,C000465,2026-08-01,Credit,102.43,Mobile App,Shopping
T000465_039,C000465,2026-08-17,Debit,93.59,Mobile App,Investment
T000465_040,C000465,2026-07-17,Debit,63.62,Mobile App,Shopping
T000465_041,C000465,2026-08-24,Credit,50.6,Internet Banking,Travel
T000465_042,C000465,2026-07-10,Debit,40.0,Internet Banking,Bills
T000465_043,C000465,2026-06-15,Debit,187.72,Mobile App,Food
T000465_044,C000465,2026-07-31,Debit,40.0,Internet Banking,Food
T000465_045,C000465,2026-08-21,Debit,48.5,Branch,Bills
T000465_046,C000465,2026-08-06,Credit,53.69,Internet Banking,Shopping
T000466_001,C000466,2026-08-12,Debit,223.76,Branch,Cash
T000466_002,C000466,2026-08-11,Debit,473.02,Mobile App,Shopping
T000466_003,C000466,2026-07-05,Debit,270.15,Internet Banking,Bills
T000466_004,C000466,2026-08-05,Debit,162.62,Branch,Cash
T000466_005,C000466,2026-06-30,Debit,325.16,Branch,Cash
T000466_006,C000466,2026-07-25,Debit,444.48,ATM,Investment
T000466_007,C000466,2026-07-02,Debit,372.21,Branch,Cash
T000466_008,C000466,2026-05-07,Debit,205.93,Mobile App,Transfer
T000466_009,C000466,2026-08-14,Debit,123.81,Mobile App,Other
T000466_010,C000466,2026-07-30,Debit,303.46,Branch,Bills
T000466_011,C000466,2026-08-16,Debit,536.08,Mobile App,Food
T000466_012,C000466,2026-07-08,Debit,126.32,POS,Cash
T000466_013,C000466,2026-08-16,Debit,386.63,ATM,Investment
T000466_014,C000466,2026-06-24,Credit,553.26,Internet Banking,Other
T000466_015,C000466,2026-06-20,Debit,263.73,ATM,Shopping
T000466_016,C000466,2026-07-21,Debit,659.0,Internet Banking,Travel
T000466_017,C000466,2026-08-12,Credit,436.29,Mobile App,Other
T000466_018,C000466,2026-06-20,Debit,129.73,Internet Banking,Cash
T000466_019,C000466,2026-07-26,Debit,400.47,Mobile App,Cash
T000466_020,C000466,2026-08-12,Debit,274.55,Branch,Shopping
T000466_021,C000466,2026-08-13,Debit,247.26,Mobile App,Travel
T000466_022,C000466,2026-05-28,Debit,227.83,POS,Shopping
T000466_023,C000466,2026-05-12,Debit,930.01,POS,Bills
T000466_024,C000466,2026-06-22,Credit,277.91,POS,Cash
T000466_025,C000466,2026-08-01,Debit,505.8,Internet Banking,Transfer
T000466_026,C000466,2026-07-17,Debit,363.43,Mobile App,Travel
T000466_027,C000466,2026-06-02,Debit,283.18,Mobile App,Other
T000466_028,C000466,2026-07-18,Debit,193.38,Internet Banking,Travel
T000466_029,C000466,2026-08-11,Credit,365.07,ATM,Transfer
T000466_030,C000466,2026-08-16,Debit,304.0,Branch,Travel
T000466_031,C000466,2026-06-21,Debit,356.29,Mobile App,Bills
T000466_032,C000466,2026-08-12,Credit,197.28,Branch,Bills
T000466_033,C000466,2026-08-18,Debit,240.57,POS,Shopping
T000466_034,C000466,2026-08-18,Debit,208.15,Internet Banking,Shopping
T000466_035,C000466,2026-06-26,Debit,478.05,ATM,Investment
T000466_036,C000466,2026-06-18,Debit,447.36,Branch,Cash
T000466_037,C000466,2026-06-23,Debit,185.77,Branch,Cash
T000466_038,C000466,2026-08-08,Debit,241.76,Mobile App,Shopping
T000466_039,C000466,2026-07-24,Debit,465.34,Mobile App,Transfer
T000466_040,C000466,2026-07-24,Debit,507.05,Mobile App,Food
T000466_041,C000466,2026-08-08,Debit,183.25,Branch,Investment
T000466_042,C000466,2026-06-14,Debit,324.61,POS,Transfer
T000466_043,C000466,2026-07-27,Debit,532.08,ATM,Investment
T000466_044,C000466,2026-07-16,Debit,646.3,ATM,Shopping
T000466_045,C000466,2026-05-04,Debit,306.41,Mobile App,Investment
T000466_046,C000466,2026-08-15,Debit,351.6,Mobile App,Food
T000466_047,C000466,2026-08-02,Debit,713.86,Internet Banking,Other
T000466_048,C000466,2026-08-18,Debit,290.82,Mobile App,Other
T000466_049,C000466,2026-07-30,Debit,363.97,Mobile App,Food
T000466_050,C000466,2026-08-05,Debit,304.23,Mobile App,Other
T000466_051,C000466,2026-08-13,Debit,367.91,Internet Banking,Food
T000466_052,C000466,2026-06-29,Debit,522.49,Internet Banking,Bills
T000466_053,C000466,2026-08-13,Debit,299.92,POS,Bills
T000466_054,C000466,2026-06-11,Debit,904.39,Internet Banking,Bills
T000466_055,C000466,2026-08-10,Debit,174.86,POS,Shopping
T000467_001,C000467,2026-07-03,Debit,51.62,POS,Investment
T000467_002,C000467,2026-08-09,Credit,217.07,Internet Banking,Transfer
T000467_003,C000467,2026-07-25,Debit,130.3,Mobile App,Food
T000467_004,C000467,2026-08-04,Credit,67.36,Mobile App,Travel
T000467_005,C000467,2026-08-03,Credit,85.61,Mobile App,Other
T000467_006,C000467,2026-06-16,Credit,112.73,POS,Transfer
T000467_007,C000467,2026-08-13,Credit,89.45,Internet Banking,Bills
T000467_008,C000467,2026-07-02,Debit,66.86,ATM,Bills
T000467_009,C000467,2026-07-28,Debit,46.51,Internet Banking,Other
T000467_010,C000467,2026-08-06,Debit,50.52,Mobile App,Investment
T000467_011,C000467,2026-06-01,Debit,120.45,Mobile App,Transfer
T000467_012,C000467,2026-06-01,Credit,175.04,ATM,Transfer
T000467_013,C000467,2026-07-25,Debit,218.25,POS,Food
T000467_014,C000467,2026-03-24,Debit,122.21,Internet Banking,Investment
T000467_015,C000467,2026-08-01,Credit,59.8,Mobile App,Investment
T000467_016,C000467,2026-05-10,Credit,75.18,Internet Banking,Bills
T000467_017,C000467,2026-08-01,Credit,60.22,ATM,Transfer
T000467_018,C000467,2026-07-20,Debit,112.93,Internet Banking,Cash
T000467_019,C000467,2026-06-12,Debit,245.76,POS,Food
T000467_020,C000467,2026-07-27,Debit,50.17,ATM,Transfer
T000467_021,C000467,2026-07-20,Debit,109.68,Mobile App,Transfer
T000467_022,C000467,2026-05-22,Debit,80.41,Mobile App,Other
T000467_023,C000467,2026-08-02,Credit,89.05,Mobile App,Food
T000467_024,C000467,2026-08-06,Debit,80.6,Internet Banking,Shopping
T000467_025,C000467,2026-05-10,Debit,65.15,POS,Other
T000468_001,C000468,2026-07-17,Debit,71.38,Internet Banking,Investment
T000468_002,C000468,2026-08-14,Debit,219.42,Mobile App,Cash
T000468_003,C000468,2026-08-20,Debit,158.58,ATM,Transfer
T000468_004,C000468,2026-07-08,Debit,66.53,POS,Travel
T000468_005,C000468,2026-08-06,Credit,114.71,Mobile App,Investment
T000468_006,C000468,2026-08-21,Credit,132.22,Internet Banking,Cash
T000468_007,C000468,2026-08-10,Debit,177.07,Mobile App,Cash
T000468_008,C000468,2026-07-12,Debit,69.24,Internet Banking,Shopping
T000468_009,C000468,2026-07-26,Debit,91.13,Branch,Cash
T000468_010,C000468,2026-08-19,Debit,131.26,Mobile App,Investment
T000468_011,C000468,2026-07-12,Debit,85.35,Internet Banking,Investment
T000468_012,C000468,2026-08-23,Credit,134.1,ATM,Cash
T000468_013,C000468,2026-08-15,Debit,45.73,Mobile App,Bills
T000468_014,C000468,2026-08-20,Debit,77.85,Mobile App,Investment
T000468_015,C000468,2026-08-13,Debit,166.29,Mobile App,Bills
T000468_016,C000468,2026-06-11,Debit,204.62,Internet Banking,Other
T000468_017,C000468,2026-04-14,Credit,261.98,Branch,Cash
T000468_018,C000468,2026-08-21,Debit,86.79,Mobile App,Cash
T000468_019,C000468,2026-08-12,Credit,101.96,POS,Cash
T000468_020,C000468,2026-07-27,Debit,117.46,POS,Other
T000468_021,C000468,2026-08-16,Debit,197.83,Mobile App,Other
T000468_022,C000468,2026-07-30,Debit,76.03,Branch,Investment
T000468_023,C000468,2026-06-24,Debit,61.58,Mobile App,Food
T000468_024,C000468,2026-07-31,Debit,143.28,Mobile App,Travel
T000468_025,C000468,2026-08-20,Debit,106.58,Mobile App,Other
T000468_026,C000468,2026-08-18,Debit,145.23,Internet Banking,Travel
T000468_027,C000468,2026-07-10,Debit,133.86,Internet Banking,Shopping
T000468_028,C000468,2026-07-28,Debit,155.68,POS,Other
T000468_029,C000468,2026-08-02,Credit,84.76,POS,Transfer
T000468_030,C000468,2026-08-18,Credit,199.69,Internet Banking,Transfer
T000468_031,C000468,2026-08-20,Credit,116.4,ATM,Food
T000468_032,C000468,2026-08-21,Debit,367.19,Mobile App,Investment
T000468_033,C000468,2026-06-07,Credit,95.87,Mobile App,Cash
T000468_034,C000468,2026-06-23,Debit,140.97,Mobile App,Bills
T000468_035,C000468,2026-08-20,Credit,46.65,ATM,Other
T000468_036,C000468,2026-08-16,Debit,150.82,POS,Food
T000469_001,C000469,2026-05-01,Credit,107.14,ATM,Travel
T000469_002,C000469,2026-06-18,Debit,130.44,Internet Banking,Transfer
T000469_003,C000469,2026-02-27,Debit,215.54,Branch,Travel
T000469_004,C000469,2026-04-13,Debit,226.17,Branch,Transfer
T000469_005,C000469,2026-06-03,Debit,215.08,Mobile App,Food
T000470_001,C000470,2026-08-05,Debit,155.72,Mobile App,Food
T000470_002,C000470,2026-08-25,Debit,85.73,POS,Investment
T000470_003,C000470,2026-07-31,Debit,87.19,ATM,Other
T000470_004,C000470,2026-07-27,Credit,144.55,Internet Banking,Food
T000470_005,C000470,2026-07-01,Credit,99.71,Mobile App,Investment
T000470_006,C000470,2026-04-07,Debit,154.08,POS,Transfer
T000470_007,C000470,2026-08-22,Debit,70.26,Mobile App,Cash
T000470_008,C000470,2026-07-26,Credit,40.0,Mobile App,Travel
T000470_009,C000470,2026-08-22,Credit,58.97,ATM,Shopping
T000470_010,C000470,2026-08-01,Credit,230.56,Branch,Travel
T000470_011,C000470,2026-07-22,Credit,76.68,Branch,Travel
T000470_012,C000470,2026-08-20,Credit,57.15,Branch,Travel
T000470_013,C000470,2026-07-21,Debit,91.7,Branch,Bills
T000470_014,C000470,2026-07-28,Credit,40.0,ATM,Food
T000470_015,C000470,2026-08-04,Debit,91.92,Mobile App,Bills
T000470_016,C000470,2026-08-23,Credit,73.08,Internet Banking,Travel
T000470_017,C000470,2026-06-21,Credit,124.64,Branch,Bills
T000470_018,C000470,2026-07-24,Credit,85.87,Branch,Food
T000470_019,C000470,2026-08-07,Debit,137.82,Mobile App,Shopping
T000470_020,C000470,2026-08-15,Debit,120.0,Internet Banking,Investment
T000470_021,C000470,2026-05-27,Debit,81.43,POS,Other
T000470_022,C000470,2026-08-01,Credit,111.79,Mobile App,Cash
T000470_023,C000470,2026-06-25,Credit,71.2,Branch,Cash
T000470_024,C000470,2026-08-15,Debit,129.98,Branch,Food
T000470_025,C000470,2026-07-14,Credit,96.9,POS,Shopping
T000470_026,C000470,2026-07-13,Debit,247.36,Internet Banking,Investment
T000470_027,C000470,2026-08-17,Credit,93.01,Internet Banking,Travel
T000470_028,C000470,2026-08-24,Credit,40.03,Internet Banking,Bills
T000470_029,C000470,2026-08-05,Debit,45.27,ATM,Travel
T000470_030,C000470,2026-08-20,Debit,41.85,Branch,Transfer
T000470_031,C000470,2026-08-14,Credit,62.21,Mobile App,Bills
T000470_032,C000470,2026-08-22,Debit,46.99,Mobile App,Bills
T000470_033,C000470,2026-08-13,Debit,44.05,Mobile App,Other
T000470_034,C000470,2026-08-07,Debit,107.32,ATM,Transfer
T000470_035,C000470,2026-08-12,Credit,95.95,POS,Cash
T000470_036,C000470,2026-06-07,Debit,152.14,Branch,Investment
T000471_001,C000471,2026-06-23,Debit,234.6,Mobile App,Cash
T000471_002,C000471,2026-08-14,Debit,139.61,Mobile App,Bills
T000471_003,C000471,2026-07-19,Debit,311.04,Branch,Food
T000471_004,C000471,2026-07-16,Debit,268.66,Internet Banking,Food
T000471_005,C000471,2026-08-11,Debit,499.64,Internet Banking,Food
T000471_006,C000471,2026-08-11,Debit,410.57,ATM,Bills
T000471_007,C000471,2026-08-15,Debit,136.62,POS,Food
T000471_008,C000471,2026-08-04,Debit,146.09,POS,Food
T000471_009,C000471,2026-08-09,Debit,191.82,POS,Food
T000471_010,C000471,2026-07-23,Debit,587.43,Branch,Investment
T000471_011,C000471,2026-06-21,Debit,296.65,Mobile App,Shopping
T000471_012,C000471,2026-05-28,Debit,334.94,Mobile App,Bills
T000471_013,C000471,2026-07-17,Debit,273.39,Mobile App,Cash
T000471_014,C000471,2026-08-04,Debit,145.69,POS,Transfer
T000471_015,C000471,2026-08-15,Debit,275.42,Internet Banking,Other
T000471_016,C000471,2026-05-31,Debit,81.09,POS,Cash
T000471_017,C000471,2026-07-07,Credit,229.01,Mobile App,Shopping
T000471_018,C000471,2026-07-31,Debit,184.85,Mobile App,Cash
T000471_019,C000471,2026-08-02,Debit,150.31,Mobile App,Other
T000471_020,C000471,2026-07-02,Debit,93.96,Internet Banking,Investment
T000471_021,C000471,2026-06-12,Debit,179.33,Mobile App,Food
T000471_022,C000471,2026-05-13,Debit,113.52,ATM,Travel
T000471_023,C000471,2026-07-02,Credit,300.89,Mobile App,Food
T000471_024,C000471,2026-07-31,Debit,216.48,Internet Banking,Cash
T000471_025,C000471,2026-06-10,Debit,232.56,Branch,Travel
T000471_026,C000471,2026-08-07,Debit,321.33,Branch,Travel
T000471_027,C000471,2026-08-09,Debit,252.04,Internet Banking,Shopping
T000471_028,C000471,2026-08-16,Debit,142.97,Internet Banking,Travel
T000471_029,C000471,2026-07-29,Debit,190.25,ATM,Cash
T000471_030,C000471,2026-08-09,Debit,184.76,Internet Banking,Travel
T000471_031,C000471,2026-08-07,Debit,229.63,Mobile App,Investment
