customer_id,product_id,product_name,product_type,category,indicative_rate,minimum_value,priority,already_owned,eligible,annual_income,average_account_balance,monthly_spending,transaction_count,recency_days,digital_usage_score,products_held,engagement_score,average_suitability_score,recommendation_acceptance_rate,recommendation_conversion_rate,debit_ratio,credit_ratio,spending_trend,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority
C000512,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,209502,464046,16585.58,58,5.8,0.559,4,0.737,0.495,1.0,0.5,0.64,0.36,0.08,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000513,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,152964,1090060,5081.59,40,11.9,0.554,1,0.431,0.65225,0.25,1.0,0.753,0.247,-0.001,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2
C000513,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,152964,1090060,5081.59,40,11.9,0.554,1,0.431,0.65225,0.25,1.0,0.753,0.247,-0.001,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2
C000513,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,152964,1090060,5081.59,40,11.9,0.554,1,0.431,0.65225,0.25,1.0,0.753,0.247,-0.001,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2
C000513,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,152964,1090060,5081.59,40,11.9,0.554,1,0.431,0.65225,0.25,1.0,0.753,0.247,-0.001,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2
C000513,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,152964,1090060,5081.59,40,11.9,0.554,1,0.431,0.65225,0.25,1.0,0.753,0.247,-0.001,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2
C000513,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,152964,1090060,5081.59,40,11.9,0.554,1,0.431,0.65225,0.25,1.0,0.753,0.247,-0.001,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2
C000514,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,34943,145235,1409.87,26,10.1,0.71,1,0.535,0.3155,0.0,0.0,0.632,0.368,0.144,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000514,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,34943,145235,1409.87,26,10.1,0.71,1,0.535,0.3155,0.0,0.0,0.632,0.368,0.144,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000514,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,34943,145235,1409.87,26,10.1,0.71,1,0.535,0.3155,0.0,0.0,0.632,0.368,0.144,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000514,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,34943,145235,1409.87,26,10.1,0.71,1,0.535,0.3155,0.0,0.0,0.632,0.368,0.144,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000514,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,34943,145235,1409.87,26,10.1,0.71,1,0.535,0.3155,0.0,0.0,0.632,0.368,0.144,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000514,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,34943,145235,1409.87,26,10.1,0.71,1,0.535,0.3155,0.0,0.0,0.632,0.368,0.144,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000515,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,225470,171428,11973.96,63,35.4,0.693,4,0.526,0.446,0.5,0.5,0.734,0.266,0.172,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000515,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,225470,171428,11973.96,63,35.4,0.693,4,0.526,0.446,0.5,0.5,0.734,0.266,0.172,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000515,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,225470,171428,11973.96,63,35.4,0.693,4,0.526,0.446,0.5,0.5,0.734,0.266,0.172,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000515,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,225470,171428,11973.96,63,35.4,0.693,4,0.526,0.446,0.5,0.5,0.734,0.266,0.172,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000515,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,225470,171428,11973.96,63,35.4,0.693,4,0.526,0.446,0.5,0.5,0.734,0.266,0.172,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000515,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,225470,171428,11973.96,63,35.4,0.693,4,0.526,0.446,0.5,0.5,0.734,0.266,0.172,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000516,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,224733,241258,13856.73,64,14.1,0.504,5,0.504,0.3899999999999999,0.3333333333333333,0.0,0.513,0.487,-0.134,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000516,P004,Personal Loan,Loan,Lending,0.115,75000,3,True,False,224733,241258,13856.73,64,14.1,0.504,5,0.504,0.3899999999999999,0.3333333333333333,0.0,0.513,0.487,-0.134,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000516,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,224733,241258,13856.73,64,14.1,0.504,5,0.504,0.3899999999999999,0.3333333333333333,0.0,0.513,0.487,-0.134,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000516,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,224733,241258,13856.73,64,14.1,0.504,5,0.504,0.3899999999999999,0.3333333333333333,0.0,0.513,0.487,-0.134,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000516,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,224733,241258,13856.73,64,14.1,0.504,5,0.504,0.3899999999999999,0.3333333333333333,0.0,0.513,0.487,-0.134,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000516,P008,Premium Banking,Banking,Premium,0.0,1000000,5,True,False,224733,241258,13856.73,64,14.1,0.504,5,0.504,0.3899999999999999,0.3333333333333333,0.0,0.513,0.487,-0.134,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000517,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,67791,250406,3914.02,36,14.5,0.475,1,0.472,0.39425,0.25,1.0,0.721,0.279,0.052,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000517,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,67791,250406,3914.02,36,14.5,0.475,1,0.472,0.39425,0.25,1.0,0.721,0.279,0.052,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000517,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,67791,250406,3914.02,36,14.5,0.475,1,0.472,0.39425,0.25,1.0,0.721,0.279,0.052,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000517,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,67791,250406,3914.02,36,14.5,0.475,1,0.472,0.39425,0.25,1.0,0.721,0.279,0.052,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000517,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,67791,250406,3914.02,36,14.5,0.475,1,0.472,0.39425,0.25,1.0,0.721,0.279,0.052,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000517,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,67791,250406,3914.02,36,14.5,0.475,1,0.472,0.39425,0.25,1.0,0.721,0.279,0.052,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000518,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,224119,396591,11746.85,63,1.0,0.901,5,0.729,0.4962,0.4,0.0,0.735,0.265,-0.019,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000518,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,224119,396591,11746.85,63,1.0,0.901,5,0.729,0.4962,0.4,0.0,0.735,0.265,-0.019,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000518,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,224119,396591,11746.85,63,1.0,0.901,5,0.729,0.4962,0.4,0.0,0.735,0.265,-0.019,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000518,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,224119,396591,11746.85,63,1.0,0.901,5,0.729,0.4962,0.4,0.0,0.735,0.265,-0.019,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000518,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,224119,396591,11746.85,63,1.0,0.901,5,0.729,0.4962,0.4,0.0,0.735,0.265,-0.019,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000518,P008,Premium Banking,Banking,Premium,0.0,1000000,5,True,False,224119,396591,11746.85,63,1.0,0.901,5,0.729,0.4962,0.4,0.0,0.735,0.265,-0.019,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000519,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,64921,212817,3221.65,4,43.3,0.0,1,0.304,0.277,0.4,0.0,0.576,0.424,-0.089,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000519,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,64921,212817,3221.65,4,43.3,0.0,1,0.304,0.277,0.4,0.0,0.576,0.424,-0.089,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000519,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,64921,212817,3221.65,4,43.3,0.0,1,0.304,0.277,0.4,0.0,0.576,0.424,-0.089,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000519,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,64921,212817,3221.65,4,43.3,0.0,1,0.304,0.277,0.4,0.0,0.576,0.424,-0.089,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000519,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,64921,212817,3221.65,4,43.3,0.0,1,0.304,0.277,0.4,0.0,0.576,0.424,-0.089,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000519,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,64921,212817,3221.65,4,43.3,0.0,1,0.304,0.277,0.4,0.0,0.576,0.424,-0.089,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000520,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,54884,42025,1583.11,44,8.1,0.492,2,0.491,0.42,0.3333333333333333,0.0,0.738,0.262,0.113,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4
C000520,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,54884,42025,1583.11,44,8.1,0.492,2,0.491,0.42,0.3333333333333333,0.0,0.738,0.262,0.113,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4
C000520,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,54884,42025,1583.11,44,8.1,0.492,2,0.491,0.42,0.3333333333333333,0.0,0.738,0.262,0.113,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4
C000520,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,54884,42025,1583.11,44,8.1,0.492,2,0.491,0.42,0.3333333333333333,0.0,0.738,0.262,0.113,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4
C000520,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,54884,42025,1583.11,44,8.1,0.492,2,0.491,0.42,0.3333333333333333,0.0,0.738,0.262,0.113,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4
C000520,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,54884,42025,1583.11,44,8.1,0.492,2,0.491,0.42,0.3333333333333333,0.0,0.738,0.262,0.113,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4
C000521,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,214897,1046904,6961.64,50,7.3,0.928,7,0.647,0.5673333333333334,0.6666666666666666,0.5,0.859,0.141,0.107,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000521,P004,Personal Loan,Loan,Lending,0.115,75000,3,True,False,214897,1046904,6961.64,50,7.3,0.928,7,0.647,0.5673333333333334,0.6666666666666666,0.5,0.859,0.141,0.107,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000521,P005,Home Loan,Loan,Lending,0.082,500000,4,True,False,214897,1046904,6961.64,50,7.3,0.928,7,0.647,0.5673333333333334,0.6666666666666666,0.5,0.859,0.141,0.107,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000521,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,214897,1046904,6961.64,50,7.3,0.928,7,0.647,0.5673333333333334,0.6666666666666666,0.5,0.859,0.141,0.107,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000521,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,214897,1046904,6961.64,50,7.3,0.928,7,0.647,0.5673333333333334,0.6666666666666666,0.5,0.859,0.141,0.107,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000521,P008,Premium Banking,Banking,Premium,0.0,1000000,5,True,False,214897,1046904,6961.64,50,7.3,0.928,7,0.647,0.5673333333333334,0.6666666666666666,0.5,0.859,0.141,0.107,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000522,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,61782,806719,1996.41,31,10.3,1.0,1,0.775,0.5655,0.0,0.0,0.647,0.353,-0.19,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000522,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,61782,806719,1996.41,31,10.3,1.0,1,0.775,0.5655,0.0,0.0,0.647,0.353,-0.19,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000522,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,61782,806719,1996.41,31,10.3,1.0,1,0.775,0.5655,0.0,0.0,0.647,0.353,-0.19,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000522,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,61782,806719,1996.41,31,10.3,1.0,1,0.775,0.5655,0.0,0.0,0.647,0.353,-0.19,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000522,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,61782,806719,1996.41,31,10.3,1.0,1,0.775,0.5655,0.0,0.0,0.647,0.353,-0.19,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000522,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,61782,806719,1996.41,31,10.3,1.0,1,0.775,0.5655,0.0,0.0,0.647,0.353,-0.19,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000523,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,55839,299326,1481.61,16,37.6,0.302,2,0.431,0.3783333333333333,0.0,0.0,0.638,0.362,0.052,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000523,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,55839,299326,1481.61,16,37.6,0.302,2,0.431,0.3783333333333333,0.0,0.0,0.638,0.362,0.052,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000523,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,55839,299326,1481.61,16,37.6,0.302,2,0.431,0.3783333333333333,0.0,0.0,0.638,0.362,0.052,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000523,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,55839,299326,1481.61,16,37.6,0.302,2,0.431,0.3783333333333333,0.0,0.0,0.638,0.362,0.052,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000523,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,55839,299326,1481.61,16,37.6,0.302,2,0.431,0.3783333333333333,0.0,0.0,0.638,0.362,0.052,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000523,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,55839,299326,1481.61,16,37.6,0.302,2,0.431,0.3783333333333333,0.0,0.0,0.638,0.362,0.052,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000524,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,79751,737661,2772.67,40,5.0,0.927,2,0.604,0.5429999999999999,0.0,0.0,0.545,0.455,0.152,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000524,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,79751,737661,2772.67,40,5.0,0.927,2,0.604,0.5429999999999999,0.0,0.0,0.545,0.455,0.152,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000524,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,79751,737661,2772.67,40,5.0,0.927,2,0.604,0.5429999999999999,0.0,0.0,0.545,0.455,0.152,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000524,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,79751,737661,2772.67,40,5.0,0.927,2,0.604,0.5429999999999999,0.0,0.0,0.545,0.455,0.152,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000524,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,79751,737661,2772.67,40,5.0,0.927,2,0.604,0.5429999999999999,0.0,0.0,0.545,0.455,0.152,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000524,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,79751,737661,2772.67,40,5.0,0.927,2,0.604,0.5429999999999999,0.0,0.0,0.545,0.455,0.152,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000525,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,56411,292642,1644.95,26,11.0,0.337,2,0.351,0.1345,0.0,0.0,0.619,0.381,-0.156,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000525,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,56411,292642,1644.95,26,11.0,0.337,2,0.351,0.1345,0.0,0.0,0.619,0.381,-0.156,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000525,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,56411,292642,1644.95,26,11.0,0.337,2,0.351,0.1345,0.0,0.0,0.619,0.381,-0.156,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000525,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,56411,292642,1644.95,26,11.0,0.337,2,0.351,0.1345,0.0,0.0,0.619,0.381,-0.156,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000525,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,56411,292642,1644.95,26,11.0,0.337,2,0.351,0.1345,0.0,0.0,0.619,0.381,-0.156,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000525,P008,Premium Banking,Banking,Premium,0.0,1000000,5,True,False,56411,292642,1644.95,26,11.0,0.337,2,0.351,0.1345,0.0,0.0,0.619,0.381,-0.156,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000526,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,195822,749266,7193.46,48,1.2,0.73,2,0.701,0.52325,0.5,0.5,0.685,0.315,0.185,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2
C000526,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,195822,749266,7193.46,48,1.2,0.73,2,0.701,0.52325,0.5,0.5,0.685,0.315,0.185,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2
C000526,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,195822,749266,7193.46,48,1.2,0.73,2,0.701,0.52325,0.5,0.5,0.685,0.315,0.185,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2
C000526,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,195822,749266,7193.46,48,1.2,0.73,2,0.701,0.52325,0.5,0.5,0.685,0.315,0.185,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2
C000526,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,195822,749266,7193.46,48,1.2,0.73,2,0.701,0.52325,0.5,0.5,0.685,0.315,0.185,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2
C000526,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,195822,749266,7193.46,48,1.2,0.73,2,0.701,0.52325,0.5,0.5,0.685,0.315,0.185,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2
C000527,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,113619,276058,4332.03,41,3.0,0.659,3,0.541,0.351,0.3333333333333333,0.0,0.919,0.081,0.006,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000527,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,113619,276058,4332.03,41,3.0,0.659,3,0.541,0.351,0.3333333333333333,0.0,0.919,0.081,0.006,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000527,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,113619,276058,4332.03,41,3.0,0.659,3,0.541,0.351,0.3333333333333333,0.0,0.919,0.081,0.006,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000527,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,113619,276058,4332.03,41,3.0,0.659,3,0.541,0.351,0.3333333333333333,0.0,0.919,0.081,0.006,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000527,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,113619,276058,4332.03,41,3.0,0.659,3,0.541,0.351,0.3333333333333333,0.0,0.919,0.081,0.006,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000527,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,113619,276058,4332.03,41,3.0,0.659,3,0.541,0.351,0.3333333333333333,0.0,0.919,0.081,0.006,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000528,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,73935,38665,3388.76,35,5.4,0.509,1,0.459,0.4943333333333333,0.0,0.0,0.697,0.303,-0.302,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000528,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,73935,38665,3388.76,35,5.4,0.509,1,0.459,0.4943333333333333,0.0,0.0,0.697,0.303,-0.302,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000528,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,73935,38665,3388.76,35,5.4,0.509,1,0.459,0.4943333333333333,0.0,0.0,0.697,0.303,-0.302,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000528,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,73935,38665,3388.76,35,5.4,0.509,1,0.459,0.4943333333333333,0.0,0.0,0.697,0.303,-0.302,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000528,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,73935,38665,3388.76,35,5.4,0.509,1,0.459,0.4943333333333333,0.0,0.0,0.697,0.303,-0.302,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000528,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,73935,38665,3388.76,35,5.4,0.509,1,0.459,0.4943333333333333,0.0,0.0,0.697,0.303,-0.302,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000529,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,142463,372248,5653.03,43,14.3,0.606,2,0.614,0.418,0.5,0.0,0.666,0.334,0.127,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000529,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,142463,372248,5653.03,43,14.3,0.606,2,0.614,0.418,0.5,0.0,0.666,0.334,0.127,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000529,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,142463,372248,5653.03,43,14.3,0.606,2,0.614,0.418,0.5,0.0,0.666,0.334,0.127,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
