customer_id,cluster_id,primary_segment,customer_persona,customer_value_score,value_band,transaction_intensity_score,transactional_behavior,digital_affinity_score,digital_affinity,engagement_level,relationship_status,relationship_depth,spending_behavior,marketing_response_score,marketing_responsiveness,cross_sell_score,cross_sell_opportunity,retention_risk_score,retention_risk,recommendation_readiness_score,recommendation_readiness,genai_priority_score,genai_targeting_priority,recommendation_context
C000001,3,Premium High-Value,Premium Digital Customer,0.6625,High,0.8208333333333333,Very High Transactional,0.7296,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Growing Spender,0.5583333333333333,Responsive,0.6316616666666667,Moderate Cross-Sell Opportunity,0.08541666666666667,Low Risk,0.47123000000000004,Ready,0.609806,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000521,3,Premium High-Value,Premium Digital Customer,0.8930833333333332,Very High,0.8008333333333333,Very High Transactional,0.8156,Highly Digital,High Engagement,Active,Deep Relationship,Growing Spender,0.36249999999999993,Responsive,0.5905533333333333,Moderate Cross-Sell Opportunity,0.26375000000000004,Low Risk,0.5819,Ready,0.6027285,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000522,1,Core Active,Core Digital Customer,0.4735,Medium,0.28041666666666665,Moderate Transactional,0.91,Highly Digital,Very High Engagement,Active,Shallow Relationship,Declining Spender,0.44999999999999996,Responsive,0.699175,Moderate Cross-Sell Opportunity,0.5390416666666666,Moderate Risk,0.197925,Low Readiness,0.46635458333333335,Priority 3,Core Active | Core Digital Customer | Medium Value | Highly Digital | Moderate Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000523,2,At Risk,At-Risk Engagement Customer,0.2619166666666667,Low,0.125,Low Transactional,0.3536,Moderate Digital,Moderate Engagement,At Risk,Developing Relationship,Stable Spender,0.0,Unresponsive,0.36707,Low Cross-Sell Opportunity,0.72275,High Risk,0.13241666666666665,Low Readiness,0.21023766666666666,Priority 4,At Risk | At-Risk Engagement Customer | Low Value | Moderate Digital | Low Transactional | Stable Spender | Developing Relationship | Low Cross-Sell Opportunity | High Risk | Low Readiness
C000524,1,Core Active,Core Digital Customer,0.6096666666666667,High,0.47583333333333333,Moderate Transactional,0.7978000000000001,Highly Digital,High Engagement,Recently Active,Developing Relationship,Growing Spender,0.5866666666666667,Responsive,0.648935,Moderate Cross-Sell Opportunity,0.2814166666666667,Low Risk,0.19004999999999997,Low Readiness,0.5228346666666667,Priority 2,Core Active | Core Digital Customer | High Value | Highly Digital | Moderate Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000525,1,Core Active,Core Relationship Customer,0.2759166666666666,Low,0.19708333333333333,Low Transactional,0.3426,Moderate Digital,Moderate Engagement,Active,Developing Relationship,Declining Spender,0.25,Low Response,0.38707,Low Cross-Sell Opportunity,0.7444583333333333,High Risk,0.047075,Low Readiness,0.2448314166666667,Priority 4,Core Active | Core Relationship Customer | Low Value | Moderate Digital | Low Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | High Risk | Low Readiness
C000526,3,Premium High-Value,Premium Digital Customer,0.8535833333333335,Very High,0.7933333333333334,Very High Transactional,0.7183999999999999,Highly Digital,Very High Engagement,Recently Active,Developing Relationship,Growing Spender,0.6191666666666668,Highly Responsive,0.74078,High Cross-Sell Opportunity,0.10666666666666667,Low Risk,0.5081375,Ready,0.6904725416666667,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Growing Spender | Developing Relationship | High Cross-Sell Opportunity | Low Risk | Ready
C000527,1,Core Active,Core Relationship Customer,0.5934166666666667,Medium,0.6212500000000001,High Transactional,0.6118000000000001,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.31,Low Response,0.5503266666666667,Moderate Cross-Sell Opportunity,0.26029166666666664,Low Risk,0.23951666666666666,Needs Nurturing,0.4499605,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000528,1,Core Active,Core Relationship Customer,0.30925,Low,0.4720833333333333,Moderate Transactional,0.489,Digitally Active,Moderate Engagement,Recently Active,Shallow Relationship,Declining Spender,0.13999999999999999,Unresponsive,0.5460499999999999,Moderate Cross-Sell Opportunity,0.5512916666666666,High Risk,0.17301666666666665,Low Readiness,0.3263275,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000529,3,Premium High-Value,Premium Relationship Customer,0.7021666666666666,High,0.7008333333333332,High Transactional,0.6092,Digitally Active,High Engagement,Active,Developing Relationship,Growing Spender,0.0,Unresponsive,0.5975483333333333,Moderate Cross-Sell Opportunity,0.4248333333333334,Moderate Risk,0.3213,Needs Nurturing,0.42243116666666664,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000530,3,Premium High-Value,Premium Digital Customer,0.8540833333333334,Very High,0.8733333333333334,Very High Transactional,0.7709999999999999,Highly Digital,High Engagement,Active,Established Relationship,Growing Spender,0.55,Responsive,0.6112,Moderate Cross-Sell Opportunity,0.3923333333333333,Moderate Risk,0.6794,Highly Ready,0.6520891666666666,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Highly Ready
C000531,1,Core Active,Core Relationship Customer,0.08191666666666667,Low,0.11041666666666666,Low Transactional,0.4818,Digitally Active,Moderate Engagement,Active,Shallow Relationship,Declining Spender,0.6375,Highly Responsive,0.45126,Moderate Cross-Sell Opportunity,0.6982916666666668,High Risk,0.3956166666666666,Needs Nurturing,0.40424049999999995,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000532,1,Core Active,Core Relationship Customer,0.5834166666666666,Medium,0.3729166666666667,Moderate Transactional,0.6312,Digitally Active,High Engagement,Active,Shallow Relationship,Stable Spender,0.37,Responsive,0.6510233333333333,Moderate Cross-Sell Opportunity,0.4520416666666667,Moderate Risk,0.21078749999999996,Needs Nurturing,0.4643122083333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000533,3,Premium High-Value,Premium Digital Customer,0.7726666666666666,High,0.7554166666666666,Very High Transactional,0.7162,Highly Digital,High Engagement,Active,Established Relationship,Declining Spender,0.7124999999999999,Highly Responsive,0.5668316666666666,Moderate Cross-Sell Opportunity,0.465125,Moderate Risk,0.21420000000000003,Needs Nurturing,0.535487,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000534,1,Core Active,Core Relationship Customer,0.6000833333333333,High,0.3833333333333333,Moderate Transactional,0.5088,Digitally Active,Moderate Engagement,At Risk,Shallow Relationship,Stable Spender,0.575,Responsive,0.55776,Moderate Cross-Sell Opportunity,0.7441666666666666,High Risk,0.52204,Ready,0.5284338333333333,Priority 2,Core Active | Core Relationship Customer | High Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Ready
C000535,1,Core Active,Core Relationship Customer,0.5996666666666667,Medium,0.4966666666666667,Moderate Transactional,0.43060000000000004,Moderate Digital,High Engagement,Recently Active,Established Relationship,Stable Spender,0.09999999999999999,Unresponsive,0.49154500000000007,Moderate Cross-Sell Opportunity,0.26783333333333337,Low Risk,0.38173333333333326,Needs Nurturing,0.4260635,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000536,1,Core Active,Core Relationship Customer,0.6556666666666667,High,0.5454166666666667,High Transactional,0.644,Digitally Active,High Engagement,Active,Developing Relationship,Declining Spender,0.6266666666666667,Highly Responsive,0.5852916666666668,Moderate Cross-Sell Opportunity,0.6299583333333334,High Risk,0.33957,Needs Nurturing,0.5211675,Priority 2,Core Active | Core Relationship Customer | High Value | Digitally Active | High Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000537,3,Premium High-Value,Premium Relationship Customer,0.6034999999999999,High,0.6095833333333334,High Transactional,0.6224,Digitally Active,High Engagement,Active,Developing Relationship,Stable Spender,0.55,Responsive,0.6035883333333333,Moderate Cross-Sell Opportunity,0.2577083333333334,Low Risk,0.222075,Needs Nurturing,0.5113494166666667,Priority 2,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000538,1,Core Active,Core Relationship Customer,0.47891666666666666,Medium,0.46458333333333335,Moderate Transactional,0.3548,Moderate Digital,Moderate Engagement,Recently Active,Shallow Relationship,Stable Spender,0.41666666666666663,Responsive,0.5862933333333333,Moderate Cross-Sell Opportunity,0.486625,Moderate Risk,0.2961,Needs Nurturing,0.45642133333333335,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000539,2,At Risk,At-Risk Declining Customer,0.5139166666666666,Medium,0.29625,Moderate Transactional,0.3074,Moderate Digital,Moderate Engagement,Dormant,Developing Relationship,Declining Spender,0.0,Unresponsive,0.40951333333333334,Low Cross-Sell Opportunity,0.932875,Critical Risk,0.12372499999999999,Low Readiness,0.23758524999999997,Priority 4,At Risk | At-Risk Declining Customer | Medium Value | Moderate Digital | Moderate Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000540,1,Core Active,Core Relationship Customer,0.5631666666666667,Medium,0.6666666666666666,High Transactional,0.4274,Moderate Digital,High Engagement,Recently Active,Developing Relationship,Declining Spender,0.14999999999999997,Unresponsive,0.547505,Moderate Cross-Sell Opportunity,0.4345,Moderate Risk,0.471975,Ready,0.45327025,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | High Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000541,0,Dormant / Declining,Dormant Reactivation Target,0.5766666666666667,Medium,0.30041666666666667,Moderate Transactional,0.33199999999999996,Moderate Digital,Low Engagement,Dormant,Developing Relationship,Declining Spender,0.11666666666666665,Unresponsive,0.4247416666666667,Low Cross-Sell Opportunity,0.9627083333333334,Critical Risk,0.15455999999999998,Low Readiness,0.279625,Priority 4,Dormant / Declining | Dormant Reactivation Target | Medium Value | Moderate Digital | Moderate Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000542,1,Core Active,Core Relationship Customer,0.40125,Medium,0.445,Moderate Transactional,0.6562,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.55,Responsive,0.49570666666666663,Moderate Cross-Sell Opportunity,0.35383333333333333,Moderate Risk,0.22557499999999994,Needs Nurturing,0.4399099166666666,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000543,1,Core Active,Core Relationship Customer,0.4711666666666666,Medium,0.44749999999999995,Moderate Transactional,0.4852,Digitally Active,High Engagement,Active,Shallow Relationship,Stable Spender,0.36249999999999993,Responsive,0.5595316666666666,Moderate Cross-Sell Opportunity,0.6675833333333334,High Risk,0.2321375,Needs Nurturing,0.40231054166666663,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000544,3,Premium High-Value,Premium Digital Customer,0.6519166666666667,High,0.7233333333333334,High Transactional,0.7512000000000001,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Declining Spender,0.6749999999999999,Highly Responsive,0.6307733333333334,Moderate Cross-Sell Opportunity,0.3058333333333333,Low Risk,0.52345,Ready,0.6222986666666667,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000545,3,Premium High-Value,Premium Relationship Customer,0.8513333333333333,Very High,0.7333333333333334,High Transactional,0.6612,Digitally Active,Moderate Engagement,Recently Active,Developing Relationship,Stable Spender,0.35,Responsive,0.6711483333333333,Moderate Cross-Sell Opportunity,0.32833333333333337,Low Risk,0.22644999999999998,Needs Nurturing,0.5228236666666667,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000546,1,Core Active,Core Relationship Customer,0.3759166666666667,Medium,0.39916666666666667,Moderate Transactional,0.456,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.2333333333333333,Low Response,0.5818333333333333,Moderate Cross-Sell Opportunity,0.35233333333333333,Moderate Risk,0.2156875,Needs Nurturing,0.3962927083333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000547,1,Core Active,Core Relationship Customer,0.5723333333333332,Medium,0.4975,Moderate Transactional,0.46220000000000006,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.0875,Unresponsive,0.5191316666666667,Moderate Cross-Sell Opportunity,0.3829166666666667,Moderate Risk,0.37344999999999995,Needs Nurturing,0.41416033333333335,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000548,1,Core Active,Core Digital Customer,0.19558333333333333,Low,0.29250000000000004,Moderate Transactional,0.7388,Highly Digital,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.6916666666666665,Highly Responsive,0.5792933333333333,Moderate Cross-Sell Opportunity,0.3705,Moderate Risk,0.12693333333333334,Low Readiness,0.43614216666666666,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000549,3,Premium High-Value,Premium Digital Customer,0.7610833333333333,High,0.7933333333333333,Very High Transactional,0.9028,Highly Digital,Very High Engagement,Active,Deep Relationship,Stable Spender,0.705,Highly Responsive,0.5907266666666666,Moderate Cross-Sell Opportunity,0.2424166666666667,Low Risk,0.22201666666666664,Needs Nurturing,0.563643,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000550,1,Core Active,Core Relationship Customer,0.47983333333333333,Medium,0.22583333333333333,Low Transactional,0.6532,Digitally Active,High Engagement,Active,Developing Relationship,Stable Spender,0.2333333333333333,Low Response,0.5384816666666666,Moderate Cross-Sell Opportunity,0.6638333333333334,High Risk,0.27055,Needs Nurturing,0.3814403333333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Low Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000551,1,Core Active,Core Relationship Customer,0.59575,Medium,0.37250000000000005,Moderate Transactional,0.527,Digitally Active,Moderate Engagement,At Risk,Shallow Relationship,Stable Spender,0.0,Unresponsive,0.5619833333333333,Moderate Cross-Sell Opportunity,0.7441666666666668,High Risk,0.2798833333333333,Needs Nurturing,0.35351166666666667,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000552,1,Core Active,Core Relationship Customer,0.48883333333333334,Medium,0.3645833333333333,Moderate Transactional,0.4558,Digitally Active,Moderate Engagement,Active,Established Relationship,Stable Spender,0.3833333333333333,Responsive,0.4242516666666667,Low Cross-Sell Opportunity,0.5200416666666667,Moderate Risk,0.26929,Needs Nurturing,0.39258550000000003,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000553,3,Premium High-Value,Premium Relationship Customer,0.8665833333333334,Very High,0.7733333333333334,Very High Transactional,0.5948,Digitally Active,Moderate Engagement,At Risk,Deep Relationship,Growing Spender,0.29,Low Response,0.46074333333333334,Moderate Cross-Sell Opportunity,0.5768333333333333,High Risk,0.3894625,Needs Nurturing,0.46589279166666664,Priority 3,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000554,1,Core Active,Core Digital Customer,0.2260833333333333,Low,0.3770833333333333,Moderate Transactional,0.7128,Highly Digital,High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.6166666666666667,Highly Responsive,0.6232766666666667,Moderate Cross-Sell Opportunity,0.18504166666666666,Low Risk,0.27103999999999995,Needs Nurturing,0.4934846666666667,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Moderate Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000555,1,Core Active,Core Relationship Customer,0.4666666666666666,Medium,0.39958333333333335,Moderate Transactional,0.5916,Digitally Active,Moderate Engagement,Recently Active,Developing Relationship,Growing Spender,0.175,Low Response,0.5653283333333332,Moderate Cross-Sell Opportunity,0.28579166666666667,Low Risk,0.328125,Needs Nurturing,0.4280505833333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000556,1,Core Active,Core High-Activity Customer,0.5925,Medium,0.8041666666666667,Very High Transactional,0.6053999999999999,Digitally Active,High Engagement,Active,Developing Relationship,Stable Spender,0.6399999999999999,Highly Responsive,0.5881216666666667,Moderate Cross-Sell Opportunity,0.45000000000000007,Moderate Risk,0.3449833333333333,Needs Nurturing,0.5345573333333333,Priority 2,Core Active | Core High-Activity Customer | Medium Value | Digitally Active | Very High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000557,0,Dormant / Declining,Dormant Reactivation Target,0.12816666666666665,Low,0.07708333333333332,Low Transactional,0.44420000000000004,Moderate Digital,Moderate Engagement,Dormant,Developing Relationship,Declining Spender,0.13999999999999999,Unresponsive,0.3333316666666667,Low Cross-Sell Opportunity,0.9257916666666667,Critical Risk,0.11891249999999999,Low Readiness,0.18437345833333332,Priority 4,Dormant / Declining | Dormant Reactivation Target | Low Value | Moderate Digital | Low Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000558,3,Premium High-Value,Premium Relationship Customer,0.9778333333333333,Very High,0.8979166666666667,Very High Transactional,0.6652,Digitally Active,Very High Engagement,Active,Deep Relationship,Stable Spender,0.29,Low Response,0.5851149999999999,Moderate Cross-Sell Opportunity,0.29387500000000005,Low Risk,0.6127833333333332,Ready,0.6040178333333333,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000559,1,Core Active,Core Relationship Customer,0.38625,Medium,0.45958333333333334,Moderate Transactional,0.685,Digitally Active,High Engagement,Recently Active,Established Relationship,Growing Spender,0.0,Unresponsive,0.5011166666666667,Moderate Cross-Sell Opportunity,0.29970833333333335,Low Risk,0.41486666666666666,Ready,0.38201833333333335,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000560,1,Core Active,Core Relationship Customer,0.30316666666666664,Low,0.30291666666666667,Moderate Transactional,0.5776,Digitally Active,Moderate Engagement,Active,Established Relationship,Stable Spender,0.8083333333333332,Highly Responsive,0.38977833333333334,Low Cross-Sell Opportunity,0.536625,Moderate Risk,0.21804999999999997,Needs Nurturing,0.4249251666666666,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000561,1,Core Active,Core Digital Customer,0.1875,Low,0.23333333333333334,Low Transactional,0.8134000000000001,Highly Digital,High Engagement,Active,Shallow Relationship,Stable Spender,0.7083333333333333,Highly Responsive,0.5903716666666666,Moderate Cross-Sell Opportunity,0.5141666666666667,Moderate Risk,0.31135999999999997,Needs Nurturing,0.4733265,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000562,1,Core Active,Core Relationship Customer,0.31583333333333335,Low,0.4758333333333333,Moderate Transactional,0.6562000000000001,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.6399999999999999,Highly Responsive,0.4713316666666667,Moderate Cross-Sell Opportunity,0.2685,Low Risk,0.28233333333333327,Needs Nurturing,0.46050783333333334,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000563,3,Premium High-Value,Premium Digital Customer,0.861,Very High,0.8479166666666668,Very High Transactional,0.7105999999999999,Highly Digital,High Engagement,Active,Deep Relationship,Growing Spender,0.475,Responsive,0.5515616666666667,Moderate Cross-Sell Opportunity,0.36137500000000006,Moderate Risk,0.56985,Ready,0.5959435000000001,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000564,2,At Risk,At-Risk Engagement Customer,0.15641666666666665,Low,0.08791666666666667,Low Transactional,0.3588,Moderate Digital,Moderate Engagement,At Risk,Shallow Relationship,Stable Spender,0.06999999999999999,Unresponsive,0.39637666666666665,Low Cross-Sell Opportunity,0.9184583333333334,Critical Risk,0.1239875,Low Readiness,0.19552654166666664,Priority 4,At Risk | At-Risk Engagement Customer | Low Value | Moderate Digital | Low Transactional | Stable Spender | Shallow Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000565,3,Premium High-Value,Premium Relationship Customer,0.9251666666666667,Very High,0.9341666666666667,Very High Transactional,0.6768,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.24999999999999994,Low Response,0.6117183333333334,Moderate Cross-Sell Opportunity,0.3643333333333334,Moderate Risk,0.4384333333333333,Ready,0.5454654999999999,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000566,1,Core Active,Core Relationship Customer,0.4131666666666667,Medium,0.4508333333333333,Moderate Transactional,0.35860000000000003,Moderate Digital,High Engagement,Active,Developing Relationship,Growing Spender,0.0875,Unresponsive,0.4494616666666667,Low Cross-Sell Opportunity,0.4686666666666667,Moderate Risk,0.23211999999999994,Needs Nurturing,0.3254768333333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Moderate Transactional | Growing Spender | Developing Relationship | Low Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000567,1,Core Active,Core Relationship Customer,0.5246666666666666,Medium,0.40708333333333335,Moderate Transactional,0.5526,Digitally Active,High Engagement,Active,Established Relationship,Stable Spender,0.6599999999999999,Highly Responsive,0.45306166666666664,Moderate Cross-Sell Opportunity,0.5227916666666667,Moderate Risk,0.3584,Needs Nurturing,0.4839393333333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000568,1,Core Active,Core Relationship Customer,0.6809166666666667,High,0.45541666666666664,Moderate Transactional,0.371,Moderate Digital,High Engagement,Active,Established Relationship,Stable Spender,0.049999999999999975,Unresponsive,0.4696333333333333,Moderate Cross-Sell Opportunity,0.6767083333333334,High Risk,0.45689,Ready,0.39957916666666665,Priority 3,Core Active | Core Relationship Customer | High Value | Moderate Digital | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | High Risk | Ready
C000569,3,Premium High-Value,Premium Relationship Customer,0.7033333333333334,High,0.8391666666666666,Very High Transactional,0.6524000000000001,Digitally Active,High Engagement,Active,Deep Relationship,Stable Spender,0.36249999999999993,Responsive,0.48233833333333337,Moderate Cross-Sell Opportunity,0.557,High Risk,0.3227,Needs Nurturing,0.4476765,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000570,3,Premium High-Value,Premium Digital Customer,0.9618333333333333,Very High,0.9425000000000001,Very High Transactional,0.7672,Highly Digital,Very High Engagement,Active,Deep Relationship,Stable Spender,0.7124999999999999,Highly Responsive,0.6232650000000001,Moderate Cross-Sell Opportunity,0.22683333333333333,Low Risk,0.60805,Ready,0.7030836666666667,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000571,1,Core Active,Core Relationship Customer,0.2645,Low,0.6025,High Transactional,0.526,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.175,Low Response,0.4459916666666667,Low Cross-Sell Opportunity,0.3041666666666667,Low Risk,0.15014999999999998,Low Readiness,0.31559333333333334,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | Low Risk | Low Readiness
C000572,3,Premium High-Value,Premium Relationship Customer,0.8163333333333331,Very High,0.8033333333333333,Very High Transactional,0.6983999999999999,Digitally Active,High Engagement,Active,Deep Relationship,Stable Spender,0.2333333333333333,Low Response,0.5262216666666666,Moderate Cross-Sell Opportunity,0.3668333333333333,Moderate Risk,0.25736666666666663,Needs Nurturing,0.4546414999999999,Priority 3,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000573,3,Premium High-Value,Premium Digital Customer,0.8196666666666667,Very High,0.8858333333333333,Very High Transactional,0.8112,Highly Digital,Very High Engagement,Recently Active,Deep Relationship,Stable Spender,0.27499999999999997,Low Response,0.6410983333333333,Moderate Cross-Sell Opportunity,0.07958333333333334,Low Risk,0.2338,Needs Nurturing,0.5207711666666667,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
